"ANO_EXERCICIO","COD_REFERENCIA","COD_ESFE","COD_ORUN_O","PRD_TBO0ORUN_1_TIT_CLASSIFICADOR","COD_ORUN_U","PRD_TBO0ORUN_TIT_CLASSIFICADOR","COD_FUNC","PRD_TBO0FUNC_TIT_CLASSIFICADOR","COD_SBFU","PRD_TBO0SBFU_TIT_CLASSIFICADOR","COD_PROG","PRD_TBO0PROG_TIT_CLASSIFICADOR","COD_ACAO","NOM_ACAO","COD_LOCG","NOM_LOCG","COD_BEMS","DES_BEM_SERVICO","COD_UNIDADE_MED","TIT_UNIDADE_MED"
2008,832029,"10","26000O","Ministério da Educação","26324U","Centro Federal de Educação Tecnológica de Rio Pomba","12","Educação","128","Formação de Recursos Humanos","1067","Gestão da Política de Educação","45720000","Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação","45720031","No Estado de Minas Gerais","1671","Servidor capacitado",2,"unidade"
2008,829881,"10","26000O","Ministério da Educação","26324U","Centro Federal de Educação Tecnológica de Rio Pomba","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,832524,"10","26000O","Ministério da Educação","26324U","Centro Federal de Educação Tecnológica de Rio Pomba","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados","20120031","No Estado de Minas Gerais","0700","Servidor beneficiado",4,"unidade"
2008,829757,"10","26000O","Ministério da Educação","26324U","Centro Federal de Educação Tecnológica de Rio Pomba","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,832400,"10","26000O","Ministério da Educação","26324U","Centro Federal de Educação Tecnológica de Rio Pomba","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados","20110031","No Estado de Minas Gerais","0700","Servidor beneficiado",4,"unidade"
2008,891172,"10","26000O","Ministério da Educação","26324U","Centro Federal de Educação Tecnológica de Rio Pomba","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","1H100000","Expansão da Rede Federal de Educação Profissional e Tecnológica",,,"AAGA","Unidade de ensino implantada",1,"unidade"
2008,891443,"10","26000O","Ministério da Educação","26324U","Centro Federal de Educação Tecnológica de Rio Pomba","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","1H100000","Expansão da Rede Federal de Educação Profissional e Tecnológica","1H100323","No Município de Araçuaí - MG","AAGA","Unidade de ensino implantada",1,"unidade"
2008,891444,"10","26000O","Ministério da Educação","26324U","Centro Federal de Educação Tecnológica de Rio Pomba","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","1H100000","Expansão da Rede Federal de Educação Profissional e Tecnológica","1H100465","No Município de Muriaé - MG","AAGA","Unidade de ensino implantada",1,"unidade"
2008,828342,"10","26000O","Ministério da Educação","26324U","Centro Federal de Educação Tecnológica de Rio Pomba","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29920000","Funcionamento da Educação Profissional",,,"0014","Aluno matriculado",1,"unidade"
2008,831020,"10","26000O","Ministério da Educação","26324U","Centro Federal de Educação Tecnológica de Rio Pomba","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29920000","Funcionamento da Educação Profissional","29920031","No Estado de Minas Gerais","0014","Aluno matriculado",1,"unidade"
2008,827898,"10","26000O","Ministério da Educação","26324U","Centro Federal de Educação Tecnológica de Rio Pomba","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29940000","Assistência ao Educando da Educação Profissional",,,"2417","Aluno assistido",1,"unidade"
2008,830916,"10","26000O","Ministério da Educação","26324U","Centro Federal de Educação Tecnológica de Rio Pomba","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29940000","Assistência ao Educando da Educação Profissional","29940031","No Estado de Minas Gerais","2417","Aluno assistido",1,"unidade"
2008,845947,"10","26000O","Ministério da Educação","26324U","Centro Federal de Educação Tecnológica de Rio Pomba","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","63580000","Capacitação de Recursos Humanos da Educação Profissional",,,"1198","Pessoa capacitada",4,"unidade"
2008,848386,"10","26000O","Ministério da Educação","26324U","Centro Federal de Educação Tecnológica de Rio Pomba","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","63580000","Capacitação de Recursos Humanos da Educação Profissional","63580031","No Estado de Minas Gerais","1198","Pessoa capacitada",4,"unidade"
2008,829633,"10","26000O","Ministério da Educação","26324U","Centro Federal de Educação Tecnológica de Rio Pomba","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados",,,"0099","Criança atendida",1,"unidade"
2008,832276,"10","26000O","Ministério da Educação","26324U","Centro Federal de Educação Tecnológica de Rio Pomba","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados","20100031","No Estado de Minas Gerais","0099","Criança atendida",1,"unidade"
2008,851874,"10","26000O","Ministério da Educação","26324U","Centro Federal de Educação Tecnológica de Rio Pomba","28","Encargos Especiais","846","Outros Encargos Especiais","0901","Operações Especiais: Cumprimento de Sentenças Judiciais","00050000","Cumprimento de Sentença Judicial Transitada em Julgado (Precatórios) devida pela União, Autarquias e Fundações Públicas",,,"0000","-",205,"-"
2008,851875,"10","26000O","Ministério da Educação","26324U","Centro Federal de Educação Tecnológica de Rio Pomba","28","Encargos Especiais","846","Outros Encargos Especiais","0901","Operações Especiais: Cumprimento de Sentenças Judiciais","00050000","Cumprimento de Sentença Judicial Transitada em Julgado (Precatórios) devida pela União, Autarquias e Fundações Públicas","00050031","No Estado de Minas Gerais","0000","-",205,"-"
2008,846090,"10","26000O","Ministério da Educação","26325U","Centro Federal de Educação Tecnológica de Rio Verde - GO","12","Educação","122","Administração Geral","1062","Desenvolvimento da Educação Profissional e Tecnológica","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais",,,"0000","-",205,"-"
2008,848530,"10","26000O","Ministério da Educação","26325U","Centro Federal de Educação Tecnológica de Rio Verde - GO","12","Educação","122","Administração Geral","1062","Desenvolvimento da Educação Profissional e Tecnológica","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais","09HB0001","Nacional","0000","-",205,"-"
2008,829882,"10","26000O","Ministério da Educação","26325U","Centro Federal de Educação Tecnológica de Rio Verde - GO","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,832525,"10","26000O","Ministério da Educação","26325U","Centro Federal de Educação Tecnológica de Rio Verde - GO","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados","20120052","No Estado de Goiás","0700","Servidor beneficiado",4,"unidade"
2008,829758,"10","26000O","Ministério da Educação","26325U","Centro Federal de Educação Tecnológica de Rio Verde - GO","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,832401,"10","26000O","Ministério da Educação","26325U","Centro Federal de Educação Tecnológica de Rio Verde - GO","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados","20110052","No Estado de Goiás","0700","Servidor beneficiado",4,"unidade"
2008,891173,"10","26000O","Ministério da Educação","26325U","Centro Federal de Educação Tecnológica de Rio Verde - GO","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","1H100000","Expansão da Rede Federal de Educação Profissional e Tecnológica",,,"AAGA","Unidade de ensino implantada",1,"unidade"
2008,891447,"10","26000O","Ministério da Educação","26325U","Centro Federal de Educação Tecnológica de Rio Verde - GO","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","1H100000","Expansão da Rede Federal de Educação Profissional e Tecnológica","1H100417","No Município de Iporá - GO","AAGA","Unidade de ensino implantada",1,"unidade"
2008,828343,"10","26000O","Ministério da Educação","26325U","Centro Federal de Educação Tecnológica de Rio Verde - GO","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29920000","Funcionamento da Educação Profissional",,,"0014","Aluno matriculado",1,"unidade"
2008,831021,"10","26000O","Ministério da Educação","26325U","Centro Federal de Educação Tecnológica de Rio Verde - GO","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29920000","Funcionamento da Educação Profissional","29920052","No Estado de Goiás","0014","Aluno matriculado",1,"unidade"
2008,827899,"10","26000O","Ministério da Educação","26325U","Centro Federal de Educação Tecnológica de Rio Verde - GO","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29940000","Assistência ao Educando da Educação Profissional",,,"2417","Aluno assistido",1,"unidade"
2008,830917,"10","26000O","Ministério da Educação","26325U","Centro Federal de Educação Tecnológica de Rio Verde - GO","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29940000","Assistência ao Educando da Educação Profissional","29940052","No Estado de Goiás","2417","Aluno assistido",1,"unidade"
2008,845948,"10","26000O","Ministério da Educação","26325U","Centro Federal de Educação Tecnológica de Rio Verde - GO","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","63580000","Capacitação de Recursos Humanos da Educação Profissional",,,"1198","Pessoa capacitada",4,"unidade"
2008,848388,"10","26000O","Ministério da Educação","26325U","Centro Federal de Educação Tecnológica de Rio Verde - GO","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","63580000","Capacitação de Recursos Humanos da Educação Profissional","63580052","No Estado de Goiás","1198","Pessoa capacitada",4,"unidade"
2008,829634,"10","26000O","Ministério da Educação","26325U","Centro Federal de Educação Tecnológica de Rio Verde - GO","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados",,,"0099","Criança atendida",1,"unidade"
2008,832277,"10","26000O","Ministério da Educação","26325U","Centro Federal de Educação Tecnológica de Rio Verde - GO","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados","20100052","No Estado de Goiás","0099","Criança atendida",1,"unidade"
2008,846091,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","122","Administração Geral","1062","Desenvolvimento da Educação Profissional e Tecnológica","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais",,,"0000","-",205,"-"
2008,848531,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","122","Administração Geral","1062","Desenvolvimento da Educação Profissional e Tecnológica","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais","09HB0001","Nacional","0000","-",205,"-"
2008,829383,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","128","Formação de Recursos Humanos","1067","Gestão da Política de Educação","45720000","Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação",,,"1671","Servidor capacitado",2,"unidade"
2008,832031,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","128","Formação de Recursos Humanos","1067","Gestão da Política de Educação","45720000","Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação","45720031","No Estado de Minas Gerais","1671","Servidor capacitado",2,"unidade"
2008,829883,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,832526,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados","20120031","No Estado de Minas Gerais","0700","Servidor beneficiado",4,"unidade"
2008,829759,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,832402,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados","20110031","No Estado de Minas Gerais","0700","Servidor beneficiado",4,"unidade"
2008,828413,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","23190000","Prestação de Serviços à Comunidade",,,"0763","Pessoa atendida",4,"unidade"
2008,831098,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","23190000","Prestação de Serviços à Comunidade","23190031","No Estado de Minas Gerais","0763","Pessoa atendida",4,"unidade"
2008,828344,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29920000","Funcionamento da Educação Profissional",,,"0014","Aluno matriculado",1,"unidade"
2008,831022,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29920000","Funcionamento da Educação Profissional","29920031","No Estado de Minas Gerais","0014","Aluno matriculado",1,"unidade"
2008,827900,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29940000","Assistência ao Educando da Educação Profissional",,,"2417","Aluno assistido",1,"unidade"
2008,830918,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29940000","Assistência ao Educando da Educação Profissional","29940031","No Estado de Minas Gerais","2417","Aluno assistido",1,"unidade"
2008,845860,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","63010000","Acervo Bibliográfico para as Instituições da Rede Federal de Educação Profissional",,,"AAGC","Volume disponibilizado",1,"unidade"
2008,848299,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","63010000","Acervo Bibliográfico para as Instituições da Rede Federal de Educação Profissional","63010031","No Estado de Minas Gerais","AAGC","Volume disponibilizado",1,"unidade"
2008,845949,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","63580000","Capacitação de Recursos Humanos da Educação Profissional",,,"1198","Pessoa capacitada",4,"unidade"
2008,848389,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","63580000","Capacitação de Recursos Humanos da Educação Profissional","63580031","No Estado de Minas Gerais","1198","Pessoa capacitada",4,"unidade"
2008,829635,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados",,,"0099","Criança atendida",1,"unidade"
2008,832278,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados","20100031","No Estado de Minas Gerais","0099","Criança atendida",1,"unidade"
2008,881752,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","28","Encargos Especiais","846","Outros Encargos Especiais","0901","Operações Especiais: Cumprimento de Sentenças Judiciais","00050000","Cumprimento de Sentença Judicial Transitada em Julgado (Precatórios) devida pela União, Autarquias e Fundações Públicas",,,"0000","-",205,"-"
2008,881761,"10","26000O","Ministério da Educação","26326U","Escola Agrotécnica Federal de Salinas Clemente Medrado - MG","28","Encargos Especiais","846","Outros Encargos Especiais","0901","Operações Especiais: Cumprimento de Sentenças Judiciais","00050000","Cumprimento de Sentença Judicial Transitada em Julgado (Precatórios) devida pela União, Autarquias e Fundações Públicas","00050031","No Estado de Minas Gerais","0000","-",205,"-"
2008,846092,"10","26000O","Ministério da Educação","26327U","Escola Agrotécnica Federal de Santa Teresa- ES","12","Educação","122","Administração Geral","1062","Desenvolvimento da Educação Profissional e Tecnológica","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais",,,"0000","-",205,"-"
2008,848532,"10","26000O","Ministério da Educação","26327U","Escola Agrotécnica Federal de Santa Teresa- ES","12","Educação","122","Administração Geral","1062","Desenvolvimento da Educação Profissional e Tecnológica","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais","09HB0001","Nacional","0000","-",205,"-"
2008,829884,"10","26000O","Ministério da Educação","26327U","Escola Agrotécnica Federal de Santa Teresa- ES","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,832527,"10","26000O","Ministério da Educação","26327U","Escola Agrotécnica Federal de Santa Teresa- ES","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados","20120032","No Estado do Espírito Santo","0700","Servidor beneficiado",4,"unidade"
2008,829760,"10","26000O","Ministério da Educação","26327U","Escola Agrotécnica Federal de Santa Teresa- ES","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,832403,"10","26000O","Ministério da Educação","26327U","Escola Agrotécnica Federal de Santa Teresa- ES","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados","20110032","No Estado do Espírito Santo","0700","Servidor beneficiado",4,"unidade"
2008,828345,"10","26000O","Ministério da Educação","26327U","Escola Agrotécnica Federal de Santa Teresa- ES","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29920000","Funcionamento da Educação Profissional",,,"0014","Aluno matriculado",1,"unidade"
2008,831023,"10","26000O","Ministério da Educação","26327U","Escola Agrotécnica Federal de Santa Teresa- ES","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29920000","Funcionamento da Educação Profissional","29920032","No Estado do Espírito Santo","0014","Aluno matriculado",1,"unidade"
2008,829636,"10","26000O","Ministério da Educação","26327U","Escola Agrotécnica Federal de Santa Teresa- ES","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados",,,"0099","Criança atendida",1,"unidade"
2008,832279,"10","26000O","Ministério da Educação","26327U","Escola Agrotécnica Federal de Santa Teresa- ES","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados","20100032","No Estado do Espírito Santo","0099","Criança atendida",1,"unidade"
2008,846093,"10","26000O","Ministério da Educação","26328U","Escola Agrotécnica Federal de São Cristóvão - SE","12","Educação","122","Administração Geral","1062","Desenvolvimento da Educação Profissional e Tecnológica","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais",,,"0000","-",205,"-"
2008,848533,"10","26000O","Ministério da Educação","26328U","Escola Agrotécnica Federal de São Cristóvão - SE","12","Educação","122","Administração Geral","1062","Desenvolvimento da Educação Profissional e Tecnológica","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais","09HB0001","Nacional","0000","-",205,"-"
2008,895384,"10","26000O","Ministério da Educação","26328U","Escola Agrotécnica Federal de São Cristóvão - SE","12","Educação","128","Formação de Recursos Humanos","1067","Gestão da Política de Educação","45720000","Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação",,,"1671","Servidor capacitado",2,"unidade"
2008,895385,"10","26000O","Ministério da Educação","26328U","Escola Agrotécnica Federal de São Cristóvão - SE","12","Educação","128","Formação de Recursos Humanos","1067","Gestão da Política de Educação","45720000","Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação","45720028","No Estado de Sergipe","1671","Servidor capacitado",2,"unidade"
2008,829885,"10","26000O","Ministério da Educação","26328U","Escola Agrotécnica Federal de São Cristóvão - SE","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,832528,"10","26000O","Ministério da Educação","26328U","Escola Agrotécnica Federal de São Cristóvão - SE","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados","20120028","No Estado de Sergipe","0700","Servidor beneficiado",4,"unidade"
2008,829761,"10","26000O","Ministério da Educação","26328U","Escola Agrotécnica Federal de São Cristóvão - SE","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,832404,"10","26000O","Ministério da Educação","26328U","Escola Agrotécnica Federal de São Cristóvão - SE","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados","20110028","No Estado de Sergipe","0700","Servidor beneficiado",4,"unidade"
2008,828346,"10","26000O","Ministério da Educação","26328U","Escola Agrotécnica Federal de São Cristóvão - SE","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29920000","Funcionamento da Educação Profissional",,,"0014","Aluno matriculado",1,"unidade"
2008,831024,"10","26000O","Ministério da Educação","26328U","Escola Agrotécnica Federal de São Cristóvão - SE","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29920000","Funcionamento da Educação Profissional","29920028","No Estado de Sergipe","0014","Aluno matriculado",1,"unidade"
2008,829637,"10","26000O","Ministério da Educação","26328U","Escola Agrotécnica Federal de São Cristóvão - SE","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados",,,"0099","Criança atendida",1,"unidade"
2008,832280,"10","26000O","Ministério da Educação","26328U","Escola Agrotécnica Federal de São Cristóvão - SE","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados","20100028","No Estado de Sergipe","0099","Criança atendida",1,"unidade"
2008,846094,"10","26000O","Ministério da Educação","26329U","Escola Agrotécnica Federal de São João Evangelista Nelson de Senna - MG","12","Educação","122","Administração Geral","1062","Desenvolvimento da Educação Profissional e Tecnológica","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais",,,"0000","-",205,"-"
2008,848534,"10","26000O","Ministério da Educação","26329U","Escola Agrotécnica Federal de São João Evangelista Nelson de Senna - MG","12","Educação","122","Administração Geral","1062","Desenvolvimento da Educação Profissional e Tecnológica","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais","09HB0001","Nacional","0000","-",205,"-"
2008,829386,"10","26000O","Ministério da Educação","26329U","Escola Agrotécnica Federal de São João Evangelista Nelson de Senna - MG","12","Educação","128","Formação de Recursos Humanos","1067","Gestão da Política de Educação","45720000","Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação",,,"1671","Servidor capacitado",2,"unidade"
2008,832034,"10","26000O","Ministério da Educação","26329U","Escola Agrotécnica Federal de São João Evangelista Nelson de Senna - MG","12","Educação","128","Formação de Recursos Humanos","1067","Gestão da Política de Educação","45720000","Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação","45720031","No Estado de Minas Gerais","1671","Servidor capacitado",2,"unidade"
2008,894755,"10","26000O","Ministério da Educação","26329U","Escola Agrotécnica Federal de São João Evangelista Nelson de Senna - MG","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,894843,"10","26000O","Ministério da Educação","26329U","Escola Agrotécnica Federal de São João Evangelista Nelson de Senna - MG","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados","20120031","No Estado de Minas Gerais","0700","Servidor beneficiado",4,"unidade"
2008,894756,"10","26000O","Ministério da Educação","26329U","Escola Agrotécnica Federal de São João Evangelista Nelson de Senna - MG","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados","20120053","No Distrito Federal","0700","Servidor beneficiado",4,"unidade"
2008,894752,"10","26000O","Ministério da Educação","26329U","Escola Agrotécnica Federal de São João Evangelista Nelson de Senna - MG","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,894842,"10","26000O","Ministério da Educação","26329U","Escola Agrotécnica Federal de São João Evangelista Nelson de Senna - MG","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados","20110031","No Estado de Minas Gerais","0700","Servidor beneficiado",4,"unidade"
2008,828347,"10","26000O","Ministério da Educação","26329U","Escola Agrotécnica Federal de São João Evangelista Nelson de Senna - MG","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29920000","Funcionamento da Educação Profissional",,,"0014","Aluno matriculado",1,"unidade"
